pic,area,X1,Y1,X2,Y3
t382-1.jpg,choose6,755,692,826,790
t382-1.jpg,choose7,826,692,897,790
t383-1.jpg,yuduan,202,248,1086,447
t383-1.jpg,question,362,583,904,653
t383-1.jpg,choose1,400,692,471,790
t383-1.jpg,choose2,471,692,542,790
t383-1.jpg,choose3,542,692,613,790
t383-1.jpg,choose4,613,692,684,790
t383-1.jpg,choose5,684,692,755,790
t383-1.jpg,choose6,755,692,826,790
t383-1.jpg,choose7,826,692,897,790
t384-1.jpg,yuduan,202,248,1086,447
t384-1.jpg,question,265,586,1004,655
t384-1.jpg,choose1,400,692,471,790
t384-1.jpg,choose2,471,692,542,790
t384-1.jpg,choose3,542,692,613,790
t384-1.jpg,choose4,613,692,684,790
t384-1.jpg,choose5,684,692,755,790
t384-1.jpg,choose6,755,692,826,790
t384-1.jpg,choose7,826,692,897,790
t391-1.jpg,yuduan,202,248,1086,447
t391-1.jpg,question,350,586,912,647
t391-1.jpg,yes,504,695,579,747
t391-1.jpg,no,704,695,791,747
t392-1.jpg,yuduan,202,248,1086,447
t392-1.jpg,question,207,590,1062,645
t392-1.jpg,choose1,400,692,471,790
t392-1.jpg,choose2,471,692,542,790
t392-1.jpg,choose3,542,692,613,790
t392-1.jpg,choose4,613,692,684,790
t392-1.jpg,choose5,684,692,755,790
t392-1.jpg,choose6,755,692,826,790
t392-1.jpg,choose7,826,692,897,790
t393-1.jpg,yuduan,202,248,1086,447
t393-1.jpg,question,362,583,904,653
t393-1.jpg,choose1,400,692,471,790
t393-1.jpg,choose2,471,692,542,790
t393-1.jpg,choose3,542,692,613,790
t393-1.jpg,choose4,613,692,684,790
t393-1.jpg,choose5,684,692,755,790
t393-1.jpg,choose6,755,692,826,790
t393-1.jpg,choose7,826,692,897,790
t394-1.jpg,yuduan,202,248,1086,447
t394-1.jpg,question,265,586,1004,655
t394-1.jpg,choose1,400,692,471,790
t394-1.jpg,choose2,471,692,542,790
t394-1.jpg,choose3,542,692,613,790
t394-1.jpg,choose4,613,692,684,790
t394-1.jpg,choose5,684,692,755,790
t394-1.jpg,choose6,755,692,826,790
t394-1.jpg,choose7,826,692,897,790
t401-1.jpg,yuduan,202,248,1086,487
t401-1.jpg,question,350,586,912,647
t401-1.jpg,yes,504,695,579,747
t401-1.jpg,no,704,695,791,747
t402-1.jpg,yuduan,202,248,1086,487
t402-1.jpg,question,207,590,1062,645
t402-1.jpg,choose1,400,692,471,790
t402-1.jpg,choose2,471,692,542,790
t402-1.jpg,choose3,542,692,613,790
t402-1.jpg,choose4,613,692,684,790
t402-1.jpg,choose5,684,692,755,790
t402-1.jpg,choose6,755,692,826,790
t402-1.jpg,choose7,826,692,897,790
t403-1.jpg,yuduan,202,248,1086,487
t403-1.jpg,question,362,583,904,653
t403-1.jpg,choose1,400,692,471,790
t403-1.jpg,choose2,471,692,542,790
t403-1.jpg,choose3,542,692,613,790
t403-1.jpg,choose4,613,692,684,790
t403-1.jpg,choose5,684,692,755,790
t403-1.jpg,choose6,755,692,826,790
t403-1.jpg,choose7,826,692,897,790
t404-1.jpg,yuduan,202,248,1086,487
t404-1.jpg,question,265,586,1004,655
t404-1.jpg,choose1,400,692,471,790
t404-1.jpg,choose2,471,692,542,790
t404-1.jpg,choose3,542,692,613,790
t404-1.jpg,choose4,613,692,684,790
t404-1.jpg,choose5,684,692,755,790
t404-1.jpg,choose6,755,692,826,790
t404-1.jpg,choose7,826,692,897,790
t411-1.jpg,yuduan,202,248,1086,487
t411-1.jpg,question,350,586,912,647
t411-1.jpg,yes,504,695,579,747
t411-1.jpg,no,704,695,791,747
t412-1.jpg,yuduan,202,248,1086,487
t412-1.jpg,question,207,590,1062,645
t412-1.jpg,choose1,400,692,471,790
t412-1.jpg,choose2,471,692,542,790
t412-1.jpg,choose3,542,692,613,790
t412-1.jpg,choose4,613,692,684,790
t412-1.jpg,choose5,684,692,755,790
t412-1.jpg,choose6,755,692,826,790
t412-1.jpg,choose7,826,692,897,790
t413-1.jpg,yuduan,202,248,1086,487
t413-1.jpg,question,362,583,904,653
t413-1.jpg,choose1,400,692,471,790
t413-1.jpg,choose2,471,692,542,790
t413-1.jpg,choose3,542,692,613,790
t413-1.jpg,choose4,613,692,684,790
t413-1.jpg,choose5,684,692,755,790
t413-1.jpg,choose6,755,692,826,790
t413-1.jpg,choose7,826,692,897,790
t414-1.jpg,yuduan,202,248,1086,487
t414-1.jpg,question,265,586,1004,655
t414-1.jpg,choose1,400,692,471,790
t414-1.jpg,choose2,471,692,542,790
t414-1.jpg,choose3,542,692,613,790
t414-1.jpg,choose4,613,692,684,790
t414-1.jpg,choose5,684,692,755,790
t414-1.jpg,choose6,755,692,826,790
t414-1.jpg,choose7,826,692,897,790
t421-1.jpg,yuduan,202,248,1086,536
t421-1.jpg,question,350,586,912,647
t421-1.jpg,yes,504,695,579,747
t421-1.jpg,no,704,695,791,747
t422-1.jpg,yuduan,202,248,1086,536
t422-1.jpg,question,207,590,1062,645
t422-1.jpg,choose1,400,692,471,790
t422-1.jpg,choose2,471,692,542,790
t422-1.jpg,choose3,542,692,613,790
t422-1.jpg,choose4,613,692,684,790
t422-1.jpg,choose5,684,692,755,790
t422-1.jpg,choose6,755,692,826,790
t422-1.jpg,choose7,826,692,897,790
t423-1.jpg,yuduan,202,248,1086,536
t423-1.jpg,question,362,583,904,653
t423-1.jpg,choose1,400,692,471,790
t423-1.jpg,choose2,471,692,542,790
t423-1.jpg,choose3,542,692,613,790
t423-1.jpg,choose4,613,692,684,790
t423-1.jpg,choose5,684,692,755,790
t423-1.jpg,choose6,755,692,826,790
t423-1.jpg,choose7,826,692,897,790
t424-1.jpg,yuduan,202,248,1086,536
t424-1.jpg,question,265,586,1004,655
t424-1.jpg,choose1,400,692,471,790
t424-1.jpg,choose2,471,692,542,790
t424-1.jpg,choose3,542,692,613,790
t424-1.jpg,choose4,613,692,684,790
t424-1.jpg,choose5,684,692,755,790
t424-1.jpg,choose6,755,692,826,790
t424-1.jpg,choose7,826,692,897,790
t431-1.jpg,yuduan,202,248,1086,447
t431-1.jpg,question,350,586,912,647
t431-1.jpg,yes,504,695,579,747
t431-1.jpg,no,704,695,791,747
t432-1.jpg,yuduan,202,248,1086,447
t432-1.jpg,question,207,590,1062,645
t432-1.jpg,choose1,400,692,471,790
t432-1.jpg,choose2,471,692,542,790
t432-1.jpg,choose3,542,692,613,790
t432-1.jpg,choose4,613,692,684,790
t432-1.jpg,choose5,684,692,755,790
t432-1.jpg,choose6,755,692,826,790
t432-1.jpg,choose7,826,692,897,790
t433-1.jpg,yuduan,202,248,1086,447
t433-1.jpg,question,362,583,904,653
t433-1.jpg,choose1,400,692,471,790
t433-1.jpg,choose2,471,692,542,790
t433-1.jpg,choose3,542,692,613,790
t433-1.jpg,choose4,613,692,684,790
t433-1.jpg,choose5,684,692,755,790
t433-1.jpg,choose6,755,692,826,790
t433-1.jpg,choose7,826,692,897,790
t434-1.jpg,yuduan,202,248,1086,447
t434-1.jpg,question,265,586,1004,655
t434-1.jpg,choose1,400,692,471,790
t434-1.jpg,choose2,471,692,542,790
t434-1.jpg,choose3,542,692,613,790
t434-1.jpg,choose4,613,692,684,790
t434-1.jpg,choose5,684,692,755,790
t434-1.jpg,choose6,755,692,826,790
t434-1.jpg,choose7,826,692,897,790
t441-1.jpg,yuduan,202,248,1086,487
t441-1.jpg,question,350,586,912,647
t441-1.jpg,yes,504,695,579,747
t441-1.jpg,no,704,695,791,747
t442-1.jpg,yuduan,202,248,1086,487
t442-1.jpg,question,207,590,1062,645
t442-1.jpg,choose1,400,692,471,790
t442-1.jpg,choose2,471,692,542,790
t442-1.jpg,choose3,542,692,613,790
t442-1.jpg,choose4,613,692,684,790
t442-1.jpg,choose5,684,692,755,790
t442-1.jpg,choose6,755,692,826,790
t442-1.jpg,choose7,826,692,897,790
t443-1.jpg,yuduan,202,248,1086,487
t443-1.jpg,question,362,583,904,653
t443-1.jpg,choose1,400,692,471,790
t443-1.jpg,choose2,471,692,542,790
t443-1.jpg,choose3,542,692,613,790
t443-1.jpg,choose4,613,692,684,790
t443-1.jpg,choose5,684,692,755,790
t443-1.jpg,choose6,755,692,826,790
t443-1.jpg,choose7,826,692,897,790
t444-1.jpg,yuduan,202,248,1086,487
t444-1.jpg,question,265,586,1004,655
t444-1.jpg,choose1,400,692,471,790
t444-1.jpg,choose2,471,692,542,790
t444-1.jpg,choose3,542,692,613,790
t444-1.jpg,choose4,613,692,684,790
t444-1.jpg,choose5,684,692,755,790
t444-1.jpg,choose6,755,692,826,790
t444-1.jpg,choose7,826,692,897,790
t451-1.jpg,yuduan,202,248,1086,487
t451-1.jpg,question,350,586,912,647
t451-1.jpg,yes,504,695,579,747
t451-1.jpg,no,704,695,791,747
t452-1.jpg,yuduan,202,248,1086,487
t452-1.jpg,question,207,590,1062,645
t452-1.jpg,choose1,400,692,471,790
t452-1.jpg,choose2,471,692,542,790
t452-1.jpg,choose3,542,692,613,790
t452-1.jpg,choose4,613,692,684,790
t452-1.jpg,choose5,684,692,755,790
t452-1.jpg,choose6,755,692,826,790
t452-1.jpg,choose7,826,692,897,790
t453-1.jpg,yuduan,202,248,1086,487
t453-1.jpg,question,362,583,904,653
t453-1.jpg,choose1,400,692,471,790
t453-1.jpg,choose2,471,692,542,790
t453-1.jpg,choose3,542,692,613,790
t453-1.jpg,choose4,613,692,684,790
t453-1.jpg,choose5,684,692,755,790
t453-1.jpg,choose6,755,692,826,790
t453-1.jpg,choose7,826,692,897,790
t454-1.jpg,yuduan,202,248,1086,487
t454-1.jpg,question,265,586,1004,655
t454-1.jpg,choose1,400,692,471,790
t454-1.jpg,choose2,471,692,542,790
t454-1.jpg,choose3,542,692,613,790
t454-1.jpg,choose4,613,692,684,790
t454-1.jpg,choose5,684,692,755,790
t454-1.jpg,choose6,755,692,826,790
t454-1.jpg,choose7,826,692,897,790
t911-1.jpg,yuduan,202,248,1086,447
t911-1.jpg,question,350,586,912,647
t911-1.jpg,yes,504,695,579,747
t911-1.jpg,no,704,695,791,747
t912-1.jpg,yuduan,202,248,1086,447
t912-1.jpg,question,207,590,1062,645
t912-1.jpg,choose1,400,692,471,790
t912-1.jpg,choose2,471,692,542,790
t912-1.jpg,choose3,542,692,613,790
t912-1.jpg,choose4,613,692,684,790
t912-1.jpg,choose5,684,692,755,790
t912-1.jpg,choose6,755,692,826,790
t912-1.jpg,choose7,826,692,897,790
t913-1.jpg,yuduan,202,248,1086,447
t913-1.jpg,question,362,583,904,653
t913-1.jpg,choose1,400,692,471,790
t913-1.jpg,choose2,471,692,542,790
t913-1.jpg,choose3,542,692,613,790
t913-1.jpg,choose4,613,692,684,790
t913-1.jpg,choose5,684,692,755,790
t913-1.jpg,choose6,755,692,826,790
t913-1.jpg,choose7,826,692,897,790
t914-1.jpg,yuduan,202,248,1086,447
t914-1.jpg,question,265,586,1004,655
t914-1.jpg,choose1,400,692,471,790
t914-1.jpg,choose2,471,692,542,790
t914-1.jpg,choose3,542,692,613,790
t914-1.jpg,choose4,613,692,684,790
t914-1.jpg,choose5,684,692,755,790
t914-1.jpg,choose6,755,692,826,790
t914-1.jpg,choose7,826,692,897,790
t921-1.jpg,yuduan,202,248,1086,487
t921-1.jpg,question,350,586,912,647
t921-1.jpg,yes,504,695,579,747
t921-1.jpg,no,704,695,791,747
t922-1.jpg,yuduan,202,248,1086,487
t922-1.jpg,question,207,590,1062,645
t922-1.jpg,choose1,400,692,471,790
t922-1.jpg,choose2,471,692,542,790
t922-1.jpg,choose3,542,692,613,790
t922-1.jpg,choose4,613,692,684,790
t922-1.jpg,choose5,684,692,755,790
t922-1.jpg,choose6,755,692,826,790
t922-1.jpg,choose7,826,692,897,790
t923-1.jpg,yuduan,202,248,1086,487
t923-1.jpg,question,362,583,904,653
t923-1.jpg,choose1,400,692,471,790
t923-1.jpg,choose2,471,692,542,790
t923-1.jpg,choose3,542,692,613,790
t923-1.jpg,choose4,613,692,684,790
t923-1.jpg,choose5,684,692,755,790
t923-1.jpg,choose6,755,692,826,790
t923-1.jpg,choose7,826,692,897,790
t924-1.jpg,yuduan,202,248,1086,487
t924-1.jpg,question,265,586,1004,655
t924-1.jpg,choose1,400,692,471,790
t924-1.jpg,choose2,471,692,542,790
t924-1.jpg,choose3,542,692,613,790
t924-1.jpg,choose4,613,692,684,790
t924-1.jpg,choose5,684,692,755,790
t924-1.jpg,choose6,755,692,826,790
t924-1.jpg,choose7,826,692,897,790
t931-1.jpg,yuduan,202,248,1086,400
t931-1.jpg,question,350,586,912,647
t931-1.jpg,yes,504,695,579,747
t931-1.jpg,no,704,695,791,747
t932-1.jpg,yuduan,202,248,1086,400
t932-1.jpg,question,207,590,1062,645
t932-1.jpg,choose1,400,692,471,790
t932-1.jpg,choose2,471,692,542,790
t932-1.jpg,choose3,542,692,613,790
t932-1.jpg,choose4,613,692,684,790
t932-1.jpg,choose5,684,692,755,790
t932-1.jpg,choose6,755,692,826,790
t932-1.jpg,choose7,826,692,897,790
t933-1.jpg,yuduan,202,248,1086,400
t933-1.jpg,question,362,583,904,653
t933-1.jpg,choose1,400,692,471,790
t933-1.jpg,choose2,471,692,542,790
t933-1.jpg,choose3,542,692,613,790
t933-1.jpg,choose4,613,692,684,790
t933-1.jpg,choose5,684,692,755,790
t933-1.jpg,choose6,755,692,826,790
t933-1.jpg,choose7,826,692,897,790
t934-1.jpg,yuduan,202,248,1086,400
t934-1.jpg,question,265,586,1004,655
t934-1.jpg,choose1,400,692,471,790
t934-1.jpg,choose2,471,692,542,790
t934-1.jpg,choose3,542,692,613,790
t934-1.jpg,choose4,613,692,684,790
t934-1.jpg,choose5,684,692,755,790
t934-1.jpg,choose6,755,692,826,790
t934-1.jpg,choose7,826,692,897,790
t941-1.jpg,yuduan,202,248,1086,536
t941-1.jpg,question,350,586,912,647
t941-1.jpg,yes,504,695,579,747
t941-1.jpg,no,704,695,791,747
t942-1.jpg,yuduan,202,248,1086,536
t942-1.jpg,question,207,590,1062,645
t942-1.jpg,choose1,400,692,471,790
t942-1.jpg,choose2,471,692,542,790
t942-1.jpg,choose3,542,692,613,790
t942-1.jpg,choose4,613,692,684,790
t942-1.jpg,choose5,684,692,755,790
t942-1.jpg,choose6,755,692,826,790
t942-1.jpg,choose7,826,692,897,790
t943-1.jpg,yuduan,202,248,1086,536
t943-1.jpg,question,362,583,904,653
t943-1.jpg,choose1,400,692,471,790
t943-1.jpg,choose2,471,692,542,790
t943-1.jpg,choose3,542,692,613,790
t943-1.jpg,choose4,613,692,684,790
t943-1.jpg,choose5,684,692,755,790
t943-1.jpg,choose6,755,692,826,790
t943-1.jpg,choose7,826,692,897,790
t944-1.jpg,yuduan,202,248,1086,536
t944-1.jpg,question,265,586,1004,655
t944-1.jpg,choose1,400,692,471,790
t944-1.jpg,choose2,471,692,542,790
t944-1.jpg,choose3,542,692,613,790
t944-1.jpg,choose4,613,692,684,790
t944-1.jpg,choose5,684,692,755,790
t944-1.jpg,choose6,755,692,826,790
t944-1.jpg,choose7,826,692,897,790
t951-1.jpg,yuduan,202,248,1086,447
t951-1.jpg,question,350,586,912,647
t951-1.jpg,yes,504,695,579,747
t951-1.jpg,no,704,695,791,747
t952-1.jpg,yuduan,202,248,1086,447
t952-1.jpg,question,207,590,1062,645
t952-1.jpg,choose1,400,692,471,790
t952-1.jpg,choose2,471,692,542,790
t952-1.jpg,choose3,542,692,613,790
t952-1.jpg,choose4,613,692,684,790
t952-1.jpg,choose5,684,692,755,790
t952-1.jpg,choose6,755,692,826,790
t952-1.jpg,choose7,826,692,897,790
t953-1.jpg,yuduan,202,248,1086,447
t953-1.jpg,question,362,583,904,653
t953-1.jpg,choose1,400,692,471,790
t953-1.jpg,choose2,471,692,542,790
t953-1.jpg,choose3,542,692,613,790
t953-1.jpg,choose4,613,692,684,790
t953-1.jpg,choose5,684,692,755,790
t953-1.jpg,choose6,755,692,826,790
t953-1.jpg,choose7,826,692,897,790
t954-1.jpg,yuduan,202,248,1086,447
t954-1.jpg,question,265,586,1004,655
t954-1.jpg,choose1,400,692,471,790
t954-1.jpg,choose2,471,692,542,790
t954-1.jpg,choose3,542,692,613,790
t954-1.jpg,choose4,613,692,684,790
t954-1.jpg,choose5,684,692,755,790
t954-1.jpg,choose6,755,692,826,790
t954-1.jpg,choose7,826,692,897,790
t961-1.jpg,yuduan,202,248,1086,536
t961-1.jpg,question,350,586,912,647
t961-1.jpg,yes,504,695,579,747
t961-1.jpg,no,704,695,791,747
t962-1.jpg,yuduan,202,248,1086,536
t962-1.jpg,question,207,590,1062,645
t962-1.jpg,choose1,400,692,471,790
t962-1.jpg,choose2,471,692,542,790
t962-1.jpg,choose3,542,692,613,790
t962-1.jpg,choose4,613,692,684,790
t962-1.jpg,choose5,684,692,755,790
t962-1.jpg,choose6,755,692,826,790
t962-1.jpg,choose7,826,692,897,790
t963-1.jpg,yuduan,202,248,1086,536
t963-1.jpg,question,362,583,904,653
t963-1.jpg,choose1,400,692,471,790
t963-1.jpg,choose2,471,692,542,790
t963-1.jpg,choose3,542,692,613,790
t963-1.jpg,choose4,613,692,684,790
t963-1.jpg,choose5,684,692,755,790
t963-1.jpg,choose6,755,692,826,790
t963-1.jpg,choose7,826,692,897,790
t964-1.jpg,yuduan,202,248,1086,536
t964-1.jpg,question,265,586,1004,655
t964-1.jpg,choose1,400,692,471,790
t964-1.jpg,choose2,471,692,542,790
t964-1.jpg,choose3,542,692,613,790
t964-1.jpg,choose4,613,692,684,790
t964-1.jpg,choose5,684,692,755,790
t964-1.jpg,choose6,755,692,826,790
t964-1.jpg,choose7,826,692,897,790
t971-1.jpg,yuduan,202,248,1086,447
t971-1.jpg,question,350,586,912,647
t971-1.jpg,yes,504,695,579,747
t971-1.jpg,no,704,695,791,747
t972-1.jpg,yuduan,202,248,1086,447
t972-1.jpg,question,207,590,1062,645
t972-1.jpg,choose1,400,692,471,790
t972-1.jpg,choose2,471,692,542,790
t972-1.jpg,choose3,542,692,613,790
t972-1.jpg,choose4,613,692,684,790
t972-1.jpg,choose5,684,692,755,790
t972-1.jpg,choose6,755,692,826,790
t972-1.jpg,choose7,826,692,897,790
t973-1.jpg,yuduan,202,248,1086,447
t973-1.jpg,question,362,583,904,653
t973-1.jpg,choose1,400,692,471,790
t973-1.jpg,choose2,471,692,542,790
t973-1.jpg,choose3,542,692,613,790
t973-1.jpg,choose4,613,692,684,790
t973-1.jpg,choose5,684,692,755,790
t973-1.jpg,choose6,755,692,826,790
t973-1.jpg,choose7,826,692,897,790
t974-1.jpg,yuduan,202,248,1086,447
t974-1.jpg,question,265,586,1004,655
t974-1.jpg,choose1,400,692,471,790
t974-1.jpg,choose2,471,692,542,790
t974-1.jpg,choose3,542,692,613,790
t974-1.jpg,choose4,613,692,684,790
t974-1.jpg,choose5,684,692,755,790
t974-1.jpg,choose6,755,692,826,790
t974-1.jpg,choose7,826,692,897,790
t981-1.jpg,yuduan,202,248,1086,400
t981-1.jpg,question,350,586,912,647
t981-1.jpg,yes,504,695,579,747
t981-1.jpg,no,704,695,791,747
t982-1.jpg,yuduan,202,248,1086,400
t982-1.jpg,question,207,590,1062,645
t982-1.jpg,choose1,400,692,471,790
t982-1.jpg,choose2,471,692,542,790
t982-1.jpg,choose3,542,692,613,790
t982-1.jpg,choose4,613,692,684,790
t982-1.jpg,choose5,684,692,755,790
t982-1.jpg,choose6,755,692,826,790
t982-1.jpg,choose7,826,692,897,790
t983-1.jpg,yuduan,202,248,1086,400
t983-1.jpg,question,362,583,904,653
t983-1.jpg,choose1,400,692,471,790
t983-1.jpg,choose2,471,692,542,790
t983-1.jpg,choose3,542,692,613,790
t983-1.jpg,choose4,613,692,684,790
t983-1.jpg,choose5,684,692,755,790
t983-1.jpg,choose6,755,692,826,790
t983-1.jpg,choose7,826,692,897,790
t984-1.jpg,yuduan,202,248,1086,400
t984-1.jpg,question,265,586,1004,655
t984-1.jpg,choose1,400,692,471,790
t984-1.jpg,choose2,471,692,542,790
t984-1.jpg,choose3,542,692,613,790
t984-1.jpg,choose4,613,692,684,790
t984-1.jpg,choose5,684,692,755,790
t984-1.jpg,choose6,755,692,826,790
t984-1.jpg,choose7,826,692,897,790
t991-1.jpg,yuduan,202,248,1086,400
t991-1.jpg,question,350,586,912,647
t991-1.jpg,yes,504,695,579,747
t991-1.jpg,no,704,695,791,747
t992-1.jpg,yuduan,202,248,1086,400
t992-1.jpg,question,207,590,1062,645
t992-1.jpg,choose1,400,692,471,790
t992-1.jpg,choose2,471,692,542,790
t992-1.jpg,choose3,542,692,613,790
t992-1.jpg,choose4,613,692,684,790
t992-1.jpg,choose5,684,692,755,790
t992-1.jpg,choose6,755,692,826,790
t992-1.jpg,choose7,826,692,897,790
t993-1.jpg,yuduan,202,248,1086,400
t993-1.jpg,question,362,583,904,653
t993-1.jpg,choose1,400,692,471,790
t993-1.jpg,choose2,471,692,542,790
t993-1.jpg,choose3,542,692,613,790
t993-1.jpg,choose4,613,692,684,790
t993-1.jpg,choose5,684,692,755,790
t993-1.jpg,choose6,755,692,826,790
t993-1.jpg,choose7,826,692,897,790
t994-1.jpg,yuduan,202,248,1086,400
t994-1.jpg,question,265,586,1004,655
t994-1.jpg,choose1,400,692,471,790
t994-1.jpg,choose2,471,692,542,790
t994-1.jpg,choose3,542,692,613,790
t994-1.jpg,choose4,613,692,684,790
t994-1.jpg,choose5,684,692,755,790
t994-1.jpg,choose6,755,692,826,790
t994-1.jpg,choose7,826,692,897,790
t1001-1.jpg,yuduan,202,248,1086,400
t1001-1.jpg,question,350,586,912,647
t1001-1.jpg,yes,504,695,579,747
t1001-1.jpg,no,704,695,791,747
t1002-1.jpg,yuduan,202,248,1086,400
t1002-1.jpg,question,207,590,1062,645
t1002-1.jpg,choose1,400,692,471,790
t1002-1.jpg,choose2,471,692,542,790
t1002-1.jpg,choose3,542,692,613,790
t1002-1.jpg,choose4,613,692,684,790
t1002-1.jpg,choose5,684,692,755,790
t1002-1.jpg,choose6,755,692,826,790
t1002-1.jpg,choose7,826,692,897,790
t1003-1.jpg,yuduan,202,248,1086,400
t1003-1.jpg,question,362,583,904,653
t1003-1.jpg,choose1,400,692,471,790
t1003-1.jpg,choose2,471,692,542,790
t1003-1.jpg,choose3,542,692,613,790
t1003-1.jpg,choose4,613,692,684,790
t1003-1.jpg,choose5,684,692,755,790
t1003-1.jpg,choose6,755,692,826,790
t1003-1.jpg,choose7,826,692,897,790
t1004-1.jpg,yuduan,202,248,1086,400
t1004-1.jpg,question,265,586,1004,655
t1004-1.jpg,choose1,400,692,471,790
t1004-1.jpg,choose2,471,692,542,790
t1004-1.jpg,choose3,542,692,613,790
t1004-1.jpg,choose4,613,692,684,790
t1004-1.jpg,choose5,684,692,755,790
t1004-1.jpg,choose6,755,692,826,790
t1004-1.jpg,choose7,826,692,897,790
t1011-1.jpg,yuduan,202,248,1086,447
t1011-1.jpg,question,350,586,912,647
t1011-1.jpg,yes,504,695,579,747
t1011-1.jpg,no,704,695,791,747
t1012-1.jpg,yuduan,202,248,1086,447
t1012-1.jpg,question,207,590,1062,645
t1012-1.jpg,choose1,400,692,471,790
t1012-1.jpg,choose2,471,692,542,790
t1012-1.jpg,choose3,542,692,613,790
t1012-1.jpg,choose4,613,692,684,790
t1012-1.jpg,choose5,684,692,755,790
t1012-1.jpg,choose6,755,692,826,790
t1012-1.jpg,choose7,826,692,897,790
t1013-1.jpg,yuduan,202,248,1086,447
t1013-1.jpg,question,362,583,904,653
t1013-1.jpg,choose1,400,692,471,790
t1013-1.jpg,choose2,471,692,542,790
t1013-1.jpg,choose3,542,692,613,790
t1013-1.jpg,choose4,613,692,684,790
t1013-1.jpg,choose5,684,692,755,790
t1013-1.jpg,choose6,755,692,826,790
t1013-1.jpg,choose7,826,692,897,790
t1014-1.jpg,yuduan,202,248,1086,447
t1014-1.jpg,question,265,586,1004,655
t1014-1.jpg,choose1,400,692,471,790
t1014-1.jpg,choose2,471,692,542,790
t1014-1.jpg,choose3,542,692,613,790
t1014-1.jpg,choose4,613,692,684,790
t1014-1.jpg,choose5,684,692,755,790
t1014-1.jpg,choose6,755,692,826,790
t1014-1.jpg,choose7,826,692,897,790
t1021-1.jpg,yuduan,202,248,1086,400
t1021-1.jpg,question,350,586,912,647
t1021-1.jpg,yes,504,695,579,747
t1021-1.jpg,no,704,695,791,747
t1022-1.jpg,yuduan,202,248,1086,400
t1022-1.jpg,question,207,590,1062,645
t1022-1.jpg,choose1,400,692,471,790
t1022-1.jpg,choose2,471,692,542,790
t1022-1.jpg,choose3,542,692,613,790
t1022-1.jpg,choose4,613,692,684,790
t1022-1.jpg,choose5,684,692,755,790
t1022-1.jpg,choose6,755,692,826,790
t1022-1.jpg,choose7,826,692,897,790
t1023-1.jpg,yuduan,202,248,1086,400
t1023-1.jpg,question,362,583,904,653
t1023-1.jpg,choose1,400,692,471,790
t1023-1.jpg,choose2,471,692,542,790
t1023-1.jpg,choose3,542,692,613,790
t1023-1.jpg,choose4,613,692,684,790
t1023-1.jpg,choose5,684,692,755,790
t1023-1.jpg,choose6,755,692,826,790
t1023-1.jpg,choose7,826,692,897,790
t1024-1.jpg,yuduan,202,248,1086,400
t1024-1.jpg,question,265,586,1004,655
t1024-1.jpg,choose1,400,692,471,790
t1024-1.jpg,choose2,471,692,542,790
t1024-1.jpg,choose3,542,692,613,790
t1024-1.jpg,choose4,613,692,684,790
t1024-1.jpg,choose5,684,692,755,790
t1024-1.jpg,choose6,755,692,826,790
t1024-1.jpg,choose7,826,692,897,790
t1031-1.jpg,yuduan,202,248,1086,400
t1031-1.jpg,question,350,586,912,647
t1031-1.jpg,yes,504,695,579,747
t1031-1.jpg,no,704,695,791,747
t1032-1.jpg,yuduan,202,248,1086,400
t1032-1.jpg,question,207,590,1062,645
t1032-1.jpg,choose1,400,692,471,790
t1032-1.jpg,choose2,471,692,542,790
t1032-1.jpg,choose3,542,692,613,790
t1032-1.jpg,choose4,613,692,684,790
t1032-1.jpg,choose5,684,692,755,790
t1032-1.jpg,choose6,755,692,826,790
t1032-1.jpg,choose7,826,692,897,790
t1033-1.jpg,yuduan,202,248,1086,400
t1033-1.jpg,question,362,583,904,653
t1033-1.jpg,choose1,400,692,471,790
t1033-1.jpg,choose2,471,692,542,790
t1033-1.jpg,choose3,542,692,613,790
t1033-1.jpg,choose4,613,692,684,790
t1033-1.jpg,choose5,684,692,755,790
t1033-1.jpg,choose6,755,692,826,790
t1033-1.jpg,choose7,826,692,897,790
t1034-1.jpg,yuduan,202,248,1086,400
t1034-1.jpg,question,265,586,1004,655
t1034-1.jpg,choose1,400,692,471,790
t1034-1.jpg,choose2,471,692,542,790
t1034-1.jpg,choose3,542,692,613,790
t1034-1.jpg,choose4,613,692,684,790
t1034-1.jpg,choose5,684,692,755,790
t1034-1.jpg,choose6,755,692,826,790
t1034-1.jpg,choose7,826,692,897,790
t1041-1.jpg,yuduan,202,248,1086,447
t1041-1.jpg,question,350,586,912,647
t1041-1.jpg,yes,504,695,579,747
t1041-1.jpg,no,704,695,791,747
t1042-1.jpg,yuduan,202,248,1086,447
t1042-1.jpg,question,207,590,1062,645
t1042-1.jpg,choose1,400,692,471,790
t1042-1.jpg,choose2,471,692,542,790
t1042-1.jpg,choose3,542,692,613,790
t1042-1.jpg,choose4,613,692,684,790
t1042-1.jpg,choose5,684,692,755,790
t1042-1.jpg,choose6,755,692,826,790
t1042-1.jpg,choose7,826,692,897,790
t1043-1.jpg,yuduan,202,248,1086,447
t1043-1.jpg,question,362,583,904,653
t1043-1.jpg,choose1,400,692,471,790
t1043-1.jpg,choose2,471,692,542,790
t1043-1.jpg,choose3,542,692,613,790
t1043-1.jpg,choose4,613,692,684,790
